cliente_id,tipo_cliente,estado,superficie_m2,ocupantes,costo_energia_mxn
CLIENTE_0472,Comercial,Hidalgo,52,2,297.84
CLIENTE_0473,Residencial,Sonora,52,2,341.43
CLIENTE_0474,Comercial,Colima,17,2,293.02
CLIENTE_0475,Residencial,Sonora,45,3,255.59
CLIENTE_0476,Comercial,Aguascalientes,45,4,470.36
CLIENTE_0477,Residencial,Puebla,24,2,367.12
CLIENTE_0478,Residencial,Guanajuato,17,3,290.81
CLIENTE_0479,Comercial,Colima,45,2,241.15
CLIENTE_0480,Residencial,Hidalgo,24,2,381.86
CLIENTE_0481,Residencial,Quintana Roo,24,3,354.96
CLIENTE_0482,Comercial,Morelos,45,2,210.37
CLIENTE_0483,Residencial,Aguascalientes,45,3,394.44
CLIENTE_0484,Residencial,Michoacán,24,3,335.08
CLIENTE_0485,Residencial,Colima,17,2,230.77
CLIENTE_0486,Comercial,San Luis Potosí,52,2,245.78
CLIENTE_0487,Residencial,Ciudad de México,17,1,334.63
CLIENTE_0488,Residencial,Michoacán,77,4,557.08
CLIENTE_0489,Comercial,Michoacán,45,2,246.13
CLIENTE_0490,Comercial,Guerrero,24,1,249.66
CLIENTE_0491,Residencial,Hidalgo,24,2,259.43
CLIENTE_0492,Residencial,Aguascalientes,17,3,316.2
CLIENTE_0493,Residencial,Aguascalientes,24,3,233.02
CLIENTE_0494,Residencial,Tlaxcala,17,1,219.83
CLIENTE_0495,Residencial,Colima,45,2,331.97
CLIENTE_0496,Residencial,Hidalgo,24,1,351.54
CLIENTE_0497,Residencial,Colima,45,2,297.24
CLIENTE_0498,Residencial,Quintana Roo,45,2,270.48
CLIENTE_0499,Comercial,Aguascalientes,24,3,283.82
CLIENTE_0500,Comercial,Colima,17,1,275.27
CLIENTE_0501,Comercial,Guanajuato,17,3,386.84
CLIENTE_0502,Residencial,Nuevo León,17,3,349.37
CLIENTE_0503,Residencial,Tlaxcala,45,3,240.12
CLIENTE_0504,Comercial,Aguascalientes,24,1,274.47
CLIENTE_0505,Comercial,Morelos,45,2,305.67
CLIENTE_0506,Residencial,Tlaxcala,45,2,319.12
CLIENTE_0507,Comercial,Jalisco,45,1,290.85
CLIENTE_0508,Comercial,Puebla,45,2,357.58
CLIENTE_0509,Comercial,Tlaxcala,45,1,349.3
CLIENTE_0510,Comercial,Guanajuato,24,1,298.07
CLIENTE_0511,Residencial,Chihuahua,17,2,366.21
CLIENTE_0512,Residencial,Guerrero,45,4,551.11
CLIENTE_0513,Comercial,Yucatán,24,3,351.42
CLIENTE_0514,Comercial,Jalisco,45,1,386.12
CLIENTE_0515,Residencial,Chihuahua,45,1,251.48
CLIENTE_0516,Residencial,Colima,45,4,450.41
CLIENTE_0517,Residencial,Chiapas,45,1,372.97
CLIENTE_0518,Comercial,Jalisco,45,1,350.17
CLIENTE_0519,Comercial,Coahuila,45,2,380.3
CLIENTE_0520,Residencial,Colima,45,2,211.81
CLIENTE_0521,Residencial,Chiapas,45,4,525.43
CLIENTE_0522,Residencial,Guanajuato,45,1,227.73
CLIENTE_0523,Comercial,Colima,52,3,297.84
CLIENTE_0524,Comercial,Colima,45,2,229.9
CLIENTE_0525,Comercial,Colima,45,3,224.5
CLIENTE_0526,Residencial,Chihuahua,45,3,201.86
CLIENTE_0527,Residencial,Guanajuato,45,4,525.92
CLIENTE_0528,Residencial,Nuevo León,17,1,269.57
CLIENTE_0529,Residencial,Jalisco,52,4,416.59
CLIENTE_0530,Comercial,Hidalgo,17,2,262.5
CLIENTE_0531,Comercial,Guanajuato,45,1,232.48
CLIENTE_0532,Comercial,Chihuahua,45,1,383.27
CLIENTE_0533,Comercial,Aguascalientes,77,3,261.93
CLIENTE_0534,Residencial,Colima,17,3,264.67
CLIENTE_0535,Comercial,Ciudad de México,45,3,363.39
CLIENTE_0536,Comercial,Tamaulipas,45,1,325.89
CLIENTE_0537,Comercial,Chihuahua,24,1,338.09
CLIENTE_0538,Residencial,Yucatán,17,1,323.61
CLIENTE_0539,Residencial,Colima,45,1,384.14
CLIENTE_0540,Residencial,Guanajuato,45,1,239.89
CLIENTE_0541,Comercial,Coahuila,17,1,392.5
CLIENTE_0542,Residencial,Aguascalientes,45,4,567.72
CLIENTE_0543,Residencial,Chiapas,45,1,314.41
CLIENTE_0544,Comercial,Chiapas,45,4,532.61
CLIENTE_0545,Residencial,Michoacán,77,1,326.12
CLIENTE_0546,Residencial,Coahuila,45,4,406.83
CLIENTE_0547,Residencial,Tamaulipas,77,2,242.06
CLIENTE_0548,Comercial,Tamaulipas,52,2,387.11
CLIENTE_0549,Residencial,Hidalgo,24,2,303.77
CLIENTE_0550,Comercial,Tamaulipas,24,2,273.33
CLIENTE_0551,Residencial,Hidalgo,45,4,553.39
CLIENTE_0552,Comercial,Puebla,45,1,301.83
CLIENTE_0553,Residencial,Zacatecas,45,1,202.08
CLIENTE_0554,Residencial,Colima,45,4,548.0
CLIENTE_0555,Comercial,Tabasco,45,3,342.38
CLIENTE_0556,Residencial,Guanajuato,45,3,231.72
CLIENTE_0557,Residencial,Sonora,17,2,386.16
CLIENTE_0558,Residencial,Aguascalientes,52,3,243.2
CLIENTE_0559,Comercial,Hidalgo,24,2,288.84
CLIENTE_0560,Residencial,Guanajuato,77,1,221.88
CLIENTE_0561,Comercial,Tlaxcala,17,1,317.22
CLIENTE_0562,Residencial,Zacatecas,77,4,472.87
CLIENTE_0563,Residencial,Ciudad de México,17,3,268.43
CLIENTE_0564,Residencial,Tlaxcala,24,1,360.89
CLIENTE_0565,Residencial,Guerrero,17,1,201.36
CLIENTE_0566,Residencial,Sonora,45,2,355.19
CLIENTE_0567,Residencial,Michoacán,52,4,513.68
CLIENTE_0568,Residencial,Michoacán,45,3,391.93
CLIENTE_0569,Comercial,Chiapas,77,1,314.53
CLIENTE_0570,Residencial,Oaxaca,45,4,406.22
CLIENTE_0571,Residencial,Guerrero,45,3,209.38
CLIENTE_0572,Comercial,Chihuahua,52,1,371.83
CLIENTE_0573,Residencial,Quintana Roo,24,2,363.66
CLIENTE_0574,Residencial,Colima,24,1,266.99
CLIENTE_0575,Comercial,Guanajuato,77,4,523.37
CLIENTE_0576,Comercial,Chihuahua,77,3,295.03
CLIENTE_0577,Residencial,Jalisco,77,3,388.21
CLIENTE_0578,Comercial,Zacatecas,77,2,384.86
CLIENTE_0579,Residencial,Zacatecas,17,1,391.48
CLIENTE_0580,Residencial,Michoacán,52,2,368.56
CLIENTE_0581,Residencial,Tamaulipas,45,4,584.1
CLIENTE_0582,Comercial,Hidalgo,77,3,241.91
CLIENTE_0583,Residencial,Campeche,45,2,361.65
CLIENTE_0584,Residencial,Jalisco,45,1,337.82
CLIENTE_0585,Residencial,Guanajuato,45,4,595.19
CLIENTE_0586,Residencial,Coahuila,24,1,310.95
CLIENTE_0587,Residencial,Colima,17,2,216.11
CLIENTE_0588,Residencial,Aguascalientes,52,3,316.08
CLIENTE_0589,Residencial,Oaxaca,52,3,333.49
CLIENTE_0590,Residencial,Aguascalientes,17,2,242.48
CLIENTE_0591,Residencial,Hidalgo,45,1,276.41
CLIENTE_0592,Residencial,Colima,45,1,316.27
CLIENTE_0593,Residencial,Nuevo León,45,1,272.5
CLIENTE_0594,Residencial,Veracruz,24,1,272.65
CLIENTE_0595,Comercial,Tlaxcala,52,3,225.45
CLIENTE_0596,Residencial,Colima,45,1,383.08
CLIENTE_0597,Comercial,Hidalgo,45,2,345.95
CLIENTE_0598,Residencial,Aguascalientes,45,2,199.73
CLIENTE_0599,Residencial,Aguascalientes,17,2,348.88
CLIENTE_0600,Residencial,Aguascalientes,45,2,343.86
CLIENTE_0601,Residencial,Puebla,24,1,201.4
CLIENTE_0602,Residencial,Hidalgo,24,3,271.62
CLIENTE_0603,Residencial,Chihuahua,45,4,521.06
CLIENTE_0604,Residencial,Michoacán,77,1,287.85
CLIENTE_0605,Residencial,Coahuila,45,4,556.7
CLIENTE_0606,Residencial,Colima,24,3,282.53
CLIENTE_0607,Residencial,Yucatán,45,1,229.52
CLIENTE_0608,Residencial,Campeche,52,4,598.04
CLIENTE_0609,Residencial,Michoacán,45,3,246.73
CLIENTE_0610,Comercial,Colima,52,4,544.16
CLIENTE_0611,Residencial,Chihuahua,45,2,227.43
CLIENTE_0612,Comercial,Colima,45,2,263.68
CLIENTE_0613,Residencial,Quintana Roo,17,3,285.76
CLIENTE_0614,Residencial,Morelos,24,3,237.01
CLIENTE_0615,Comercial,Aguascalientes,24,3,287.32
CLIENTE_0616,Comercial,Yucatán,45,2,230.17
CLIENTE_0617,Residencial,Campeche,77,2,308.56
CLIENTE_0618,Residencial,Morelos,52,1,329.0
CLIENTE_0619,Comercial,Aguascalientes,17,3,211.7
CLIENTE_0620,Comercial,Ciudad de México,24,3,369.47
CLIENTE_0621,Residencial,Nuevo León,24,3,235.64
CLIENTE_0622,Residencial,Zacatecas,24,2,243.47
CLIENTE_0623,Residencial,Quintana Roo,45,3,328.55
CLIENTE_0624,Residencial,Colima,77,3,290.97
CLIENTE_0625,Residencial,Chihuahua,77,2,296.93
CLIENTE_0626,Residencial,Yucatán,45,3,224.5
CLIENTE_0627,Residencial,Michoacán,52,1,356.71
CLIENTE_0628,Comercial,Hidalgo,45,2,319.92
CLIENTE_0629,Residencial,Michoacán,24,2,225.91
CLIENTE_0630,Residencial,Chihuahua,45,2,272.46
CLIENTE_0631,Comercial,Colima,45,1,357.62
CLIENTE_0632,Comercial,Michoacán,45,2,310.42
CLIENTE_0633,Residencial,Tlaxcala,24,2,220.7
CLIENTE_0634,Residencial,Hidalgo,24,2,272.23
CLIENTE_0635,Residencial,Tlaxcala,24,2,246.85
CLIENTE_0636,Residencial,Coahuila,77,1,300.47
CLIENTE_0637,Residencial,Michoacán,45,4,570.3
CLIENTE_0638,Residencial,Yucatán,45,3,284.62
CLIENTE_0639,Residencial,Coahuila,45,3,284.05
CLIENTE_0640,Residencial,Nuevo León,24,2,376.16
CLIENTE_0641,Residencial,Aguascalientes,45,1,311.94
CLIENTE_0642,Residencial,Yucatán,52,2,309.97
CLIENTE_0643,Residencial,Tlaxcala,45,3,250.61
CLIENTE_0644,Residencial,Puebla,77,4,521.25
CLIENTE_0645,Residencial,Jalisco,24,3,311.87
CLIENTE_0646,Comercial,Ciudad de México,17,1,276.94
CLIENTE_0647,Residencial,Nuevo León,52,3,392.81
CLIENTE_0648,Comercial,Guanajuato,52,2,371.6
CLIENTE_0649,Comercial,Guanajuato,77,1,345.76
CLIENTE_0650,Residencial,Jalisco,45,4,506.58
CLIENTE_0651,Residencial,Aguascalientes,77,3,289.67
CLIENTE_0652,Residencial,Guanajuato,52,2,235.56
CLIENTE_0653,Residencial,Puebla,52,1,259.16
CLIENTE_0654,Comercial,Puebla,45,2,350.51
CLIENTE_0655,Residencial,Coahuila,24,3,288.04
CLIENTE_0656,Residencial,Nuevo León,77,2,371.64
CLIENTE_0657,Residencial,Aguascalientes,45,1,228.38
CLIENTE_0658,Residencial,Quintana Roo,45,2,298.68
CLIENTE_0659,Residencial,Zacatecas,45,3,325.74
CLIENTE_0660,Residencial,Michoacán,45,1,300.35
CLIENTE_0661,Residencial,Tlaxcala,45,4,579.88
CLIENTE_0662,Comercial,Chihuahua,17,1,392.58
CLIENTE_0663,Residencial,Chiapas,52,3,222.11
CLIENTE_0664,Residencial,Aguascalientes,45,2,224.85
CLIENTE_0665,Residencial,Jalisco,45,4,421.8
CLIENTE_0666,Residencial,Guanajuato,17,2,332.42
CLIENTE_0667,Residencial,Michoacán,17,3,272.23
CLIENTE_0668,Residencial,Yucatán,24,1,342.61
CLIENTE_0669,Residencial,Tamaulipas,45,3,278.62
CLIENTE_0670,Residencial,Jalisco,17,1,321.97
CLIENTE_0671,Residencial,Tabasco,77,1,349.71
CLIENTE_0672,Comercial,Morelos,24,2,306.47
CLIENTE_0673,Residencial,Colima,24,3,304.76
CLIENTE_0674,Residencial,Hidalgo,24,1,216.71
CLIENTE_0675,Residencial,Guerrero,17,2,279.64
CLIENTE_0676,Comercial,Nuevo León,45,3,306.01
CLIENTE_0677,Residencial,Aguascalientes,52,4,490.88
CLIENTE_0678,Residencial,Puebla,45,4,582.27
CLIENTE_0679,Comercial,Jalisco,24,3,376.39
CLIENTE_0680,Comercial,Tlaxcala,24,1,359.9
CLIENTE_0681,Comercial,Morelos,45,1,272.73
CLIENTE_0682,Residencial,Jalisco,77,4,544.08
CLIENTE_0683,Residencial,San Luis Potosí,24,1,276.64
CLIENTE_0684,Comercial,Ciudad de México,45,3,244.87
CLIENTE_0685,Comercial,Sonora,45,4,466.07
CLIENTE_0686,Residencial,Aguascalientes,24,1,213.33
CLIENTE_0687,Residencial,Colima,45,3,264.25
CLIENTE_0688,Residencial,Veracruz,17,2,289.41
CLIENTE_0689,Comercial,Nuevo León,45,3,385.93
CLIENTE_0690,Residencial,Aguascalientes,24,1,260.64
CLIENTE_0691,Residencial,Tlaxcala,45,3,375.59
CLIENTE_0692,Residencial,Ciudad de México,17,1,244.15
CLIENTE_0693,Residencial,Colima,77,4,434.45
CLIENTE_0694,Residencial,Colima,24,2,300.77
CLIENTE_0695,Residencial,Jalisco,52,4,534.74
CLIENTE_0696,Residencial,Hidalgo,52,4,403.9
CLIENTE_0697,Residencial,Michoacán,77,1,242.63
CLIENTE_0698,Residencial,Colima,45,1,288.42
CLIENTE_0699,Residencial,Guerrero,45,1,264.1
CLIENTE_0700,Residencial,Hidalgo,24,1,338.54
CLIENTE_0701,Residencial,Puebla,24,1,299.25
CLIENTE_0702,Residencial,Morelos,45,1,230.77
CLIENTE_0703,Residencial,Michoacán,24,2,374.03
CLIENTE_0704,Residencial,Morelos,77,2,256.65
CLIENTE_0705,Residencial,San Luis Potosí,17,3,342.15
CLIENTE_0706,Comercial,Hidalgo,45,4,557.12
CLIENTE_0707,Residencial,Campeche,45,1,387.45
CLIENTE_0708,Comercial,Coahuila,45,3,296.78
CLIENTE_0709,Residencial,Aguascalientes,45,2,319.66
CLIENTE_0710,Comercial,Veracruz,17,2,264.86
CLIENTE_0711,Comercial,Tlaxcala,45,4,535.91
CLIENTE_0712,Residencial,Guerrero,24,1,289.9
CLIENTE_0713,Residencial,Jalisco,77,1,284.89
CLIENTE_0714,Residencial,Veracruz,45,3,366.43
CLIENTE_0715,Residencial,Colima,77,2,209.3
CLIENTE_0716,Comercial,Puebla,17,3,371.6
CLIENTE_0717,Comercial,Hidalgo,24,3,365.75
CLIENTE_0718,Comercial,Morelos,24,3,298.3
CLIENTE_0719,Residencial,Tamaulipas,17,1,295.15
CLIENTE_0720,Comercial,Coahuila,24,2,270.1
CLIENTE_0721,Comercial,Sonora,45,3,393.49
CLIENTE_0722,Residencial,Jalisco,24,2,221.2
CLIENTE_0723,Residencial,Colima,45,2,314.68
CLIENTE_0724,Comercial,Sonora,52,3,332.5
CLIENTE_0725,Residencial,Chihuahua,45,3,381.82
CLIENTE_0726,Comercial,Colima,24,1,351.73
CLIENTE_0727,Residencial,Puebla,24,2,325.13
CLIENTE_0728,Comercial,Sonora,45,3,222.3
CLIENTE_0729,Residencial,Tlaxcala,24,3,272.42
CLIENTE_0730,Residencial,Veracruz,45,2,226.59
CLIENTE_0731,Residencial,Tabasco,24,3,371.45
CLIENTE_0732,Comercial,Morelos,52,4,550.81
CLIENTE_0733,Comercial,Michoacán,45,2,347.32
CLIENTE_0734,Residencial,Aguascalientes,45,3,326.76
CLIENTE_0735,Residencial,Jalisco,24,2,298.45
CLIENTE_0736,Comercial,Aguascalientes,24,3,228.76
CLIENTE_0737,Residencial,Guanajuato,45,3,263.83
CLIENTE_0738,Comercial,Ciudad de México,45,1,226.21
CLIENTE_0739,Residencial,Chihuahua,24,2,340.94
CLIENTE_0740,Residencial,Colima,24,1,230.77
CLIENTE_0741,Residencial,Campeche,24,3,336.49
CLIENTE_0742,Residencial,Aguascalientes,45,2,334.59
CLIENTE_0743,Comercial,Quintana Roo,24,2,289.14
CLIENTE_0744,Residencial,Zacatecas,45,4,422.83
CLIENTE_0745,Residencial,Hidalgo,45,4,460.22
CLIENTE_0746,Comercial,Colima,45,3,261.97
CLIENTE_0747,Residencial,Jalisco,52,3,336.15
CLIENTE_0748,Residencial,Oaxaca,52,3,221.69
CLIENTE_0749,Comercial,Veracruz,45,3,361.27
CLIENTE_0750,Residencial,Guanajuato,17,2,348.0
CLIENTE_0751,Residencial,Hidalgo,45,1,235.87
CLIENTE_0752,Comercial,Guanajuato,45,2,339.83
CLIENTE_0753,Residencial,Sonora,45,2,329.95
CLIENTE_0754,Residencial,Aguascalientes,45,4,550.47
CLIENTE_0755,Residencial,Veracruz,24,2,236.36
CLIENTE_0756,Comercial,Hidalgo,45,2,230.24
CLIENTE_0757,Residencial,Aguascalientes,24,3,245.63
CLIENTE_0758,Residencial,Aguascalientes,45,1,270.9
CLIENTE_0759,Comercial,Michoacán,24,2,354.35
CLIENTE_0760,Comercial,Hidalgo,45,2,343.48
CLIENTE_0761,Residencial,Aguascalientes,17,1,380.08
CLIENTE_0762,Residencial,Veracruz,45,3,210.94
CLIENTE_0763,Residencial,Veracruz,45,4,397.06
CLIENTE_0764,Comercial,Hidalgo,24,2,335.92
CLIENTE_0765,Residencial,Tabasco,45,3,253.99
CLIENTE_0766,Residencial,Michoacán,45,4,464.25
CLIENTE_0767,Comercial,Tlaxcala,45,4,508.55
CLIENTE_0768,Comercial,Chihuahua,24,2,219.49
CLIENTE_0769,Residencial,Ciudad de México,45,4,528.54
CLIENTE_0770,Comercial,Guerrero,45,2,262.96
CLIENTE_0771,Residencial,Michoacán,45,1,322.96
CLIENTE_0772,Comercial,Jalisco,45,1,362.25
CLIENTE_0773,Residencial,Morelos,45,3,232.9
CLIENTE_0774,Residencial,Guanajuato,24,2,381.14
CLIENTE_0775,Comercial,Chihuahua,24,3,303.05
CLIENTE_0776,Residencial,Puebla,17,1,379.58
CLIENTE_0777,Residencial,Colima,24,1,240.05
CLIENTE_0778,Comercial,Sonora,45,1,317.45
CLIENTE_0779,Comercial,Chiapas,45,1,278.31
CLIENTE_0780,Residencial,Morelos,24,1,350.59
CLIENTE_0781,Comercial,Aguascalientes,77,4,520.87
CLIENTE_0782,Residencial,Michoacán,45,4,497.65
CLIENTE_0783,Residencial,Jalisco,77,3,377.64
CLIENTE_0784,Residencial,Chihuahua,45,4,473.21
CLIENTE_0785,Residencial,Sonora,45,3,242.44
CLIENTE_0786,Comercial,Guerrero,17,1,318.17
CLIENTE_0787,Residencial,Tlaxcala,24,2,321.25
CLIENTE_0788,Residencial,Quintana Roo,17,2,285.19
CLIENTE_0789,Residencial,Veracruz,45,2,294.46
CLIENTE_0790,Comercial,Ciudad de México,24,2,386.73
CLIENTE_0791,Residencial,Morelos,45,4,547.28
CLIENTE_0792,Residencial,Guanajuato,24,2,221.08
CLIENTE_0793,Residencial,Veracruz,52,4,438.86
CLIENTE_0794,Residencial,Oaxaca,17,1,389.88
CLIENTE_0795,Residencial,Jalisco,24,3,341.24
CLIENTE_0796,Comercial,Aguascalientes,24,1,378.06
CLIENTE_0797,Comercial,Sonora,45,2,258.78
CLIENTE_0798,Residencial,Guerrero,24,2,344.24
CLIENTE_0799,Comercial,Zacatecas,45,3,338.81
CLIENTE_0800,Comercial,Ciudad de México,17,1,256.99
CLIENTE_0801,Comercial,Ciudad de México,24,3,306.96
CLIENTE_0802,Residencial,Tamaulipas,52,2,321.94
CLIENTE_0803,Residencial,Tlaxcala,17,2,293.4
CLIENTE_0804,Residencial,Campeche,77,3,360.92
CLIENTE_0805,Residencial,Hidalgo,77,4,568.14
CLIENTE_0806,Comercial,Coahuila,17,2,365.48
CLIENTE_0807,Comercial,Tlaxcala,24,1,356.29
CLIENTE_0808,Comercial,Guerrero,24,2,294.73
CLIENTE_0809,Residencial,Jalisco,45,2,273.94
CLIENTE_0810,Residencial,Michoacán,45,1,361.72
CLIENTE_0811,Comercial,Hidalgo,45,2,295.15
CLIENTE_0812,Comercial,Oaxaca,45,3,247.57
CLIENTE_0813,Residencial,Yucatán,17,3,298.49
CLIENTE_0814,Comercial,Hidalgo,52,2,227.16
CLIENTE_0815,Comercial,Coahuila,45,1,334.48
CLIENTE_0816,Residencial,Nuevo León,45,4,464.63
CLIENTE_0817,Residencial,Tamaulipas,52,1,250.34
CLIENTE_0818,Residencial,Jalisco,45,3,386.16
CLIENTE_0819,Residencial,Guerrero,24,2,351.08
CLIENTE_0820,Residencial,Guanajuato,45,1,353.1
CLIENTE_0821,Comercial,Chiapas,45,4,524.59
CLIENTE_0822,Residencial,Michoacán,17,1,363.24
CLIENTE_0823,Residencial,Jalisco,77,4,552.79
CLIENTE_0824,Residencial,Guanajuato,17,3,316.35
CLIENTE_0825,Residencial,Ciudad de México,45,4,594.85
CLIENTE_0826,Comercial,Morelos,45,3,236.89
CLIENTE_0827,Residencial,Colima,17,1,383.57
CLIENTE_0828,Residencial,Tamaulipas,77,3,277.82
CLIENTE_0829,Comercial,Morelos,52,1,302.59
CLIENTE_0830,Residencial,Aguascalientes,45,4,420.24
CLIENTE_0831,Residencial,Guerrero,24,2,304.87
CLIENTE_0832,Residencial,Aguascalientes,17,3,318.78
CLIENTE_0833,Residencial,Campeche,24,3,394.17
CLIENTE_0834,Residencial,Colima,24,2,389.8
CLIENTE_0835,Residencial,Colima,45,1,388.06
CLIENTE_0836,Residencial,Michoacán,77,1,267.48
CLIENTE_0837,Comercial,Chiapas,45,4,601.12
CLIENTE_0838,Residencial,Colima,52,3,288.38
CLIENTE_0839,Residencial,Michoacán,45,1,365.71
CLIENTE_0840,Residencial,Aguascalientes,45,4,439.74
CLIENTE_0841,Residencial,Aguascalientes,52,1,298.19
CLIENTE_0842,Comercial,Nuevo León,45,2,387.98
CLIENTE_0843,Residencial,Tamaulipas,52,2,384.29
CLIENTE_0844,Comercial,Nuevo León,24,2,332.92
CLIENTE_0845,Residencial,Quintana Roo,17,3,355.19
CLIENTE_0846,Residencial,Puebla,52,2,233.93
CLIENTE_0847,Residencial,Tlaxcala,45,2,340.33
CLIENTE_0848,Comercial,Jalisco,52,1,320.11
CLIENTE_0849,Residencial,Puebla,77,2,217.36
CLIENTE_0850,Residencial,Guanajuato,17,3,221.58
CLIENTE_0851,Residencial,Puebla,45,4,417.24
CLIENTE_0852,Comercial,San Luis Potosí,24,2,340.86
CLIENTE_0853,Residencial,Yucatán,45,4,424.19
CLIENTE_0854,Comercial,Quintana Roo,45,4,492.1
CLIENTE_0855,Residencial,Jalisco,24,3,269.15
CLIENTE_0856,Residencial,Colima,45,1,306.93
CLIENTE_0857,Residencial,Coahuila,45,1,337.36
CLIENTE_0858,Residencial,Tamaulipas,17,2,333.11
CLIENTE_0859,Residencial,Coahuila,52,4,502.06
CLIENTE_0860,Residencial,Michoacán,45,1,290.09
CLIENTE_0861,Comercial,Jalisco,77,2,277.13
CLIENTE_0862,Residencial,Guanajuato,24,1,367.69
CLIENTE_0863,Residencial,Sonora,17,3,264.06
CLIENTE_0864,Residencial,Michoacán,45,1,250.12
CLIENTE_0865,Residencial,Colima,17,2,344.55
CLIENTE_0866,Residencial,Jalisco,77,2,269.69
CLIENTE_0867,Residencial,Guanajuato,17,2,364.76
CLIENTE_0868,Residencial,Tlaxcala,45,3,263.49
CLIENTE_0869,Comercial,Chiapas,45,1,336.45
CLIENTE_0870,Comercial,Guanajuato,24,2,208.32
CLIENTE_0871,Residencial,Hidalgo,17,3,274.74
CLIENTE_0872,Residencial,Ciudad de México,45,4,466.15
CLIENTE_0873,Residencial,Aguascalientes,45,3,358.87
CLIENTE_0874,Residencial,Quintana Roo,24,3,388.21
CLIENTE_0875,Residencial,Guanajuato,77,1,289.45
CLIENTE_0876,Residencial,Tlaxcala,24,1,360.47
CLIENTE_0877,Comercial,Quintana Roo,45,1,336.03
CLIENTE_0878,Comercial,Jalisco,45,3,388.28
CLIENTE_0879,Residencial,Jalisco,17,1,357.77
CLIENTE_0880,Residencial,Guanajuato,77,4,410.82
CLIENTE_0881,Residencial,Tlaxcala,24,2,338.69
CLIENTE_0882,Comercial,Aguascalientes,17,3,304.0
CLIENTE_0883,Residencial,Morelos,24,1,202.69
CLIENTE_0884,Residencial,Veracruz,45,4,446.99
CLIENTE_0885,Comercial,Colima,45,3,379.35
CLIENTE_0886,Residencial,Jalisco,45,3,380.19
CLIENTE_0887,Comercial,Colima,17,1,355.38
CLIENTE_0888,Residencial,Veracruz,24,3,391.06
CLIENTE_0889,Residencial,Campeche,52,1,356.9
CLIENTE_0890,Residencial,Michoacán,17,1,201.48
CLIENTE_0891,Comercial,Aguascalientes,52,1,255.66
CLIENTE_0892,Comercial,Aguascalientes,17,3,205.47
CLIENTE_0893,Comercial,Colima,52,3,217.85
CLIENTE_0894,Residencial,Hidalgo,24,1,242.21
CLIENTE_0895,Comercial,Jalisco,45,3,297.77
CLIENTE_0896,Residencial,Morelos,24,1,364.88
CLIENTE_0897,Residencial,Oaxaca,17,2,367.69
CLIENTE_0898,Comercial,Hidalgo,24,3,319.73
CLIENTE_0899,Residencial,Veracruz,17,3,380.61
CLIENTE_0900,Residencial,Aguascalientes,24,2,297.08
CLIENTE_0901,Residencial,Michoacán,45,2,372.97
CLIENTE_0902,Residencial,Jalisco,45,2,288.12
CLIENTE_0903,Residencial,Nuevo León,45,1,253.61
CLIENTE_0904,Residencial,Puebla,45,1,378.33
CLIENTE_0905,Residencial,Tamaulipas,45,4,475.46
CLIENTE_0906,Comercial,Aguascalientes,45,2,297.73
CLIENTE_0907,Comercial,Jalisco,45,4,463.14
CLIENTE_0908,Residencial,Michoacán,45,1,328.85
CLIENTE_0909,Residencial,Morelos,52,3,393.64
CLIENTE_0910,Residencial,Ciudad de México,24,2,204.48
CLIENTE_0911,Residencial,Guanajuato,17,3,375.1
CLIENTE_0912,Residencial,Zacatecas,45,1,200.26
CLIENTE_0913,Residencial,Aguascalientes,24,2,270.56
CLIENTE_0914,Residencial,Colima,52,4,429.78
CLIENTE_0915,Residencial,Michoacán,52,4,552.41
CLIENTE_0916,Residencial,Chihuahua,17,1,209.38
CLIENTE_0917,Residencial,San Luis Potosí,17,3,307.5
CLIENTE_0918,Comercial,Colima,45,1,257.03
CLIENTE_0919,Comercial,Hidalgo,45,3,225.57
CLIENTE_0920,Residencial,Jalisco,24,1,350.09
CLIENTE_0921,Comercial,Coahuila,45,4,439.96
CLIENTE_0922,Residencial,Veracruz,45,3,243.16
CLIENTE_0923,Comercial,Hidalgo,24,1,253.19
CLIENTE_0924,Comercial,Michoacán,17,2,313.99
CLIENTE_0925,Residencial,Tlaxcala,45,4,532.08
CLIENTE_0926,Residencial,Jalisco,24,2,202.92
CLIENTE_0927,Residencial,Guanajuato,52,1,246.7
CLIENTE_0928,Residencial,Michoacán,45,3,283.59
CLIENTE_0929,Residencial,Colima,45,4,463.83
CLIENTE_0930,Residencial,Campeche,52,1,372.02
CLIENTE_0931,Residencial,Sonora,52,2,353.21
CLIENTE_0932,Comercial,Hidalgo,24,3,321.63
CLIENTE_0933,Comercial,Morelos,24,1,265.47
CLIENTE_0934,Residencial,Oaxaca,45,1,336.22
CLIENTE_0935,Residencial,Hidalgo,45,4,570.38
CLIENTE_0936,Residencial,Jalisco,24,3,315.55
CLIENTE_0937,Residencial,Michoacán,77,1,352.56
CLIENTE_0938,Comercial,Tlaxcala,24,2,345.69
CLIENTE_0939,Residencial,Tlaxcala,17,2,311.07
CLIENTE_0940,Residencial,Ciudad de México,17,3,260.41
CLIENTE_0941,Residencial,Colima,45,1,345.04
CLIENTE_0942,Residencial,Morelos,45,4,437.72
CLIENTE_0943,Comercial,Nuevo León,24,1,351.61
CLIENTE_0944,Comercial,Chiapas,24,2,356.48
CLIENTE_0945,Residencial,Zacatecas,24,3,359.94
